Lake,Rainfall_avg,MeanT_avg,AirPressure_avg,AverageWind_W,AverageWind_A,compound_W,WindSpeed_Avg,Lat,Lon,PW,SDD_Mean,SDD_SD,Chlorophyll,NDVI,Depth,PD,PWLG,DepthLG,PDLG,DepthLG10,Count_W,Dur_W,Mean_W,Return_W,LHW_W,RLHW_W,Count_A,Dur_A,Mean_A,Return_A,LHW_A,RLHW_A,Count_D,Dur_D,Mean_D,Return_D,LHW_D,RLHW_D
EU_544,1.953064171,14.15525257,850.8838234,-0.231796923,-0.357378131,-0.152361215,1.874019959,41.03608457,20.71357975,343.6703754,7.80021,2.12988,1.283519955,0.342065391,113.694336,3.022757223,2.537403957,2.059541971,1.232023427,2.05573883,5.782608696,33.34782609,2.426065611,92.81161302,14.97363696,3.856435866,5.347826087,26.52173913,6.070946507,85.90072464,17.77593764,5.165906603,0.434782609,6.82608696,-3.644880896,6.91088838,-2.80230068,-1.309470737
AS_391,3.026268575,17.51755822,1012.021412,-0.243503521,-0.04264369,-0.157261542,1.73564646,29.84168975,113.3264688,343.9208632,0.745767,0.23867,45.13418773,0.217491138,6,57.32014387,2.537719464,0.84509804,3.002869897,0.77815125,6.086956522,30.95652174,3.682559523,60.53820539,17.53929279,4.601167604,5.304347826,25.2173913,5.116397648,84.32049689,16.61687974,4.277865466,0.782608696,5.73913044,-1.433838125,-23.7822915,0.92241305,0.323302138
AS_530,1.236231996,-0.813054821,1012.526289,-0.059321831,0.756956492,0.388770055,2.867689169,51.99846864,136.5771825,349.5314584,0.110692,0.329426,58.36093762,0.268968383,2,174.7657292,2.544727,0.477121255,5.333501651,0.301029996,5.608695652,32.69565217,2.789649891,67.55253153,14.61871475,5.748832366,3.956521739,18.17391304,7.45594356,109.8972944,13.80462885,6.543620429,1.652173913,14.52173913,-4.666293669,-42.34476287,0.8140859,-0.794788063
NA_515,0.232722295,-9.49880326,1015.188752,-0.483635148,0.111714977,-0.482549195,3.662707923,67.39710185,-126.441173,350.9719491,5.45859,1.84334,39.35260907,0.00016537,3,116.9906497,2.546508053,0.602059991,4.229658323,0.477121255,5.086956522,31.47826087,2.779783232,129.488285,13.52242419,5.65051433,3.956521739,19.65217391,9.760814385,110.6029644,14.81878725,7.55427541,1.130434783,11.82608696,-6.981031153,18.8853206,-1.29636306,-1.90376108
AS_444,1.1506079,5.239412434,996.7601034,-0.136298093,0.267940103,0.031359723,2.993218125,46.5805,124.0461875,357.1239041,0.669927,0.105358,31.31236516,0.157595262,23.618164,15.12073098,2.55403331,1.391255661,1.835775683,1.373246134,5.434782609,32.26086957,4.760362307,90.93191543,17.46043396,7.034649542,4.260869565,18.43478261,6.881330332,105.5734472,14.12777314,5.56800255,1.173913044,13.82608696,-2.120968025,-14.64153177,3.33266082,1.466646992
EU_527,2.165959291,16.05169486,1016.35153,-0.233473141,-0.066504002,-0.296744225,1.61040849,45.6058996,10.67248829,358.1860621,6.5145702,1.29842,5.173074601,0.41381437,126.59961,2.829282508,2.555319476,2.105849347,1.213438881,2.102432368,5.347826087,30.2173913,2.276259051,89.8553094,13.66677422,3.473992932,5.217391304,26.08695652,5.07083724,75.85074346,16.55383169,4.426712199,0.130434783,4.13043478,-2.794578189,14.00456594,-2.88705747,-0.952719267
EU_518,1.654309249,14.48083741,1016.71673,-0.406342325,-0.660200196,-0.370696478,4.210252991,46.25469736,30.30195309,361.6173404,2.58389,1.18049,12.08638493,0.279068331,3,120.5391135,2.559448568,0.602059991,4.251152053,0.477121255,5.304347826,27.86956522,5.395438637,69.30657222,17.55455417,5.446530324,4.260869565,22,6.305970253,102.0174431,14.45756026,4.197456406,1.043478261,5.86956522,-0.910531616,-32.71087088,3.09699391,1.249073918
NA_475,3.3949626,13.29473443,1017.926544,-0.050515196,0.307767107,0.024043003,2.641332245,34.7460715,-87.17964375,373.3331877,0.493415,0.372641,12.81115473,0.453894686,9.4921875,39.33057451,2.573258333,1.020866043,2.520662089,0.977366308,4.956521739,31,3.131636057,115.1061236,14.02115772,3.975185515,3.652173913,16.39130435,6.791874437,128.6093074,11.85680273,3.289322334,1.304347826,14.60869565,-3.66023838,-13.5031838,2.16435499,0.685863181
NA_492,0.108793977,-7.252534387,1016.12783,-0.335498058,0.096154188,-0.156960924,3.208749477,63.92928656,-117.2883856,373.8055999,3.6888399,1.9645801,10.67297618,0.056514062,13.308594,28.08753501,2.573806071,1.155596961,2.227252371,1.124132176,5.130434783,30.13043478,2.61169311,90.65734223,13.52541722,5.524656371,3.608695652,18.47826087,9.236486554,117.7484848,13.30152184,6.935096314,1.521739131,11.65217391,-6.624793444,-27.09114257,0.22389538,-1.410439943
AF_482,3.655213082,28.25089176,1011.614968,-0.191002327,-0.192569806,-0.202117318,2.377442948,5.259456,-3.2269955,383.3020635,0.453376,0.329982,7.834913102,0.402115714,32.081055,11.94792576,2.584672716,1.519579351,1.700913292,1.506248642,7.391304348,28.2173913,1.25343025,51.53785369,12.46243691,1.806290081,2.434782609,10.34782609,1.037844827,197.2135854,4.605868009,0.615245636,4.956521739,17.86956521,0.215585423,-145.6757317,7.856568901,1.191044445
SA_402,6.742292584,26.15205633,1004.761765,-0.270131711,0.025790916,-0.104046214,2.146389734,-2.943389106,-58.26789611,399.5952836,2.7151101,1.2659301,13.37745519,0.268789772,3,133.1984279,2.602705832,0.602059991,4.323000813,0.477121255,5.260869565,22.82608696,1.228818505,75.6867621,9.519617722,1.445876824,3.130434783,17.34782609,1.336503913,138.655291,6.837258668,1.24464022,2.130434782,5.47826087,-0.107685408,-62.9685289,2.682359054,0.201236604
AS_473,0.429541126,4.153412607,636.3401248,-0.082548444,-0.263167885,0.050171404,3.015861878,30.68442936,81.47097104,401.6702345,0.0084064,0.022626,1.201471371,0.004032162,45,8.926005211,2.604949528,1.662757832,1.566643968,1.653212514,6.565217391,29.86956522,4.09271912,62.552716,18.06143987,10.38638952,4.739130435,24.95652174,3.563871853,94.41096367,13.45937761,7.689743687,1.826086956,4.91304348,0.528847267,-31.85824767,4.60206226,2.696645833
NA_448,0.797466028,8.380085132,1015.726027,-0.125044647,0.797414102,0.420289955,2.456959627,45.939529,-119.2654375,406.7132357,0.0551163,0.357194,4.048745651,0.373419534,47.646484,8.536059779,2.61035481,1.687051456,1.547288199,1.678030858,6.086956522,30.13043478,3.648785796,71.23687182,17.36780928,6.465949094,2.739130435,11.30434783,6.209933485,183.1013784,9.260877377,3.213874073,3.347826087,18.82608695,-2.561147689,-111.8645066,8.106931903,3.252075021
AF_314,2.458976574,28.94103142,1010.918491,-0.170564787,-0.071127825,-0.222403069,2.058388237,7.1510385,-5.5739565,410.757131,0.737401,0.326129,0.936414681,0.529939972,11.62207,35.34285467,2.614641129,1.101130584,2.374505954,1.065283487,5.739130435,25.56521739,1.530293931,101.8851073,11.16151931,1.761524682,1.956521739,9.130434783,1.314042387,222.6645833,4.193453996,0.594478766,3.782608696,16.43478261,0.216251544,-120.779476,6.968065314,1.167045916
EU_396,0.793970718,6.222739416,1013.965796,-0.311492575,-0.409313437,-0.614504862,3.907155798,59.63947413,39.45731241,415.7984943,4.1337399,1.58883,41.54086921,0.237508886,0.99999994,415.7985192,2.619926141,0.301029983,8.703206632,-2.61E-08,5.260869565,30.52173913,3.708889494,79.78084886,15.55603077,8.436846812,4.47826087,24,7.525037706,94.41749482,16.05077836,7.935201112,0.782608695,6.52173913,-3.816148212,-14.63664596,-0.49474759,0.5016457
NA_450,0.978097845,-0.775379326,1016.037894,-0.190727563,0.266449663,-0.179765488,3.624234242,54.91016438,-109.7571309,417.5913971,1.95453,1.31204,38.33038217,0.079067852,10.823242,38.5828384,2.621790298,1.072736579,2.444020601,1.034357369,6.043478261,32.47826087,3.278458252,59.63271222,16.72649436,8.550988967,4.173913043,18.17391304,7.648620925,121.0676329,14.22205873,8.608127079,1.869565218,14.30434783,-4.370162673,-61.43492068,2.50443563,-0.057138112
NA_437,0.952389775,-5.506009615,1015.975842,-0.120958669,0.051679046,-0.045287198,2.819759496,59.17843098,-105.3085241,418.6008498,5.49371,2.5153301,22.78947328,0.181927611,4.8115234,86.99964959,2.622836359,0.764289991,3.431729305,0.682282602,5.260869565,30.26086957,2.979714335,82.71755051,14.44441751,6.770159732,3.956521739,17.26086957,9.428907791,94.51222944,14.16760108,7.880031081,1.304347826,13,-6.449193456,-11.79467893,0.27681643,-1.109871349
NA_431,0.232722295,-9.096199117,1015.188752,-0.672936228,0.045993401,-0.721314471,3.564095808,67.16060729,-125.9825133,418.7697873,4.9312,1.08079,41.73190958,0.032715389,3,139.5899291,2.623011177,0.602059991,4.356727261,0.477121255,5.217391304,31.2173913,2.701993963,106.4644582,13.50089738,5.428308908,4.347826087,21.65217391,9.419886103,106.1038302,16.11301667,8.038714309,0.869565217,9.56521739,-6.71789214,0.360628,-2.61211929,-2.610405401
NA_390,1.572704249,-1.839614159,1013.714927,-0.463529826,-0.246545373,-0.31521152,3.702516648,50.72852572,-70.7527783,426.1612199,5.3589001,4.2056398,7.177652715,0.28053773,26,16.39081615,2.630591818,1.431363764,1.837822002,1.414973348,6.304347826,33.43478261,2.947018627,67.11425121,16.76391588,8.487948977,3.52173913,15,7.999660784,140.5323129,12.26353329,7.359443635,2.782608696,18.43478261,-5.052642157,-73.41806169,4.50038259,1.128505342
NA_426,0.976452351,-0.089857994,1015.563439,0.18659446,0.506416614,0.361401971,1.861582819,54.78410336,-125.9802655,429.8188048,7.3063102,2.96083,4.33046497,0.377130689,26,16.53149249,2.634294652,1.431363764,1.840408929,1.414973348,5.391304348,30.65217391,3.446757659,72.71395006,15.36381932,10.48674305,3.565217391,14.69565217,5.828799045,152.8370748,11.40453812,7.998433536,1.826086957,15.95652174,-2.382041386,-80.12312474,3.9592812,2.488309514
NA_405,0.232722295,-8.720854101,1015.188752,-0.342489218,0.186645924,-0.351465275,3.465800477,66.82437252,-125.2112566,435.5099784,5.9672399,2.75793,29.27516898,0.098541966,3.125,139.3631931,2.639994176,0.615423953,4.289716322,0.494850022,5.304347826,30.69565217,2.562800376,112.4591919,13.3955503,5.720031888,4.217391304,21.7826087,9.276447916,108.2755223,15.50663112,8.007450328,1.086956522,8.91304347,-6.71364754,4.1836696,-2.11108082,-2.28741844
NA_355,3.597287216,17.91100314,1017.551119,-0.493662896,0.744572967,-0.183136277,3.217325344,29.9458935,-93.31046329,440.7201036,0.692308,0.404801,14.45753627,0.054791237,1.6123047,273.3478998,2.645147165,0.417023832,6.342916073,0.20744712,5.130434783,26.65217391,2.627503853,107.7593513,13.21575029,2.960609538,4.086956522,18.13043478,5.589452494,122.070202,12.35639753,2.972293619,1.043478261,8.52173913,-2.961948641,-14.3108507,0.85935276,-0.011684081
NA_417,2.160909618,-2.016084252,1015.589781,0.01201677,0.332293161,0.158028938,3.126947536,54.30020807,-105.6969436,443.7234963,2.03703,1.04219,35.84024372,0.095357701,150,2.958156642,2.648090075,2.178976947,1.215290542,2.176091259,6.304347826,33.17391304,3.181040743,64.73834463,17.17700543,9.427919879,3.391304348,13.86956522,8.583153256,124.4964286,11.77804728,7.826675242,2.913043478,19.30434782,-5.402112513,-59.75808397,5.39895815,1.601244637
AS_410,1.399373908,16.0027305,1014.305047,-0.023021535,-0.247835729,-0.047918434,2.332015416,38.0573817,30.85773975,445.2164188,2.58301,0.773602,3.951592023,0.254018487,14,31.80117277,2.649545546,1.176091259,2.252840097,1.146128036,5.043478261,28.60869565,2.539659171,91.70614217,13.27502111,3.438893507,5.130434783,26.08695652,5.67426697,70.81396104,17.18078118,4.836795379,-0.086956522,2.52173913,-3.134607799,20.89218113,-3.90576007,-1.397901872
EU_384,1.80308249,12.53890876,1016.585781,-0.656943747,-0.172307082,-0.692763287,3.681090515,49.98132823,31.27170669,445.3545549,0.787333,0.413585,10.51800951,0.354926063,3,148.4515183,2.649679971,0.602059991,4.401023169,0.477121255,5.347826087,32.39130435,3.553738632,76.60854037,15.88620989,5.095982011,4.956521739,23.65217391,7.28737636,79.65377148,17.41529338,5.479405295,0.391304348,8.73913044,-3.733637728,-3.04523111,-1.52908349,-0.383423284
NA_350,2.523823771,21.0767328,1008.098012,-0.004440676,-0.179789542,-0.1424687,0.777091172,16.045977,-92.38105975,449.8591655,0.0260656,0.141645,19.13397282,0.54991596,1.96875,228.4998936,2.654040903,0.472573627,5.616142652,0.294190571,4.391304348,23.30434783,1.530684785,193.6402845,10.25235665,2.339046651,2.260869565,8.695652174,1.521265583,243.7469841,5.129553902,0.874242397,2.130434783,14.60869566,0.009419202,-50.1066996,5.122802748,1.464804254
AF_373,4.365787121,26.71706743,1011.559225,-0.203193779,0.007096412,-0.195432923,3.390085126,5.26780544,-4.348712418,452.2730732,0.747511,0.780973,4.405180305,0.457430228,80.41211,5.624439816,2.65635992,1.910689011,1.390262835,1.905321458,5.217391304,24.73913043,1.286268132,75.46542208,9.747050584,1.543929358,2.347826087,12,0.786536207,194.9566498,4.099605309,0.567333052,2.869565217,12.73913043,0.499731925,-119.4912277,5.647445275,0.976596306
AS_413,0.6133968,7.341442211,957.9383202,0.002826763,0.161816348,0.002924365,1.519165609,44.60364825,81.16990726,452.9966845,6.4327798,1.65606,0.438675943,0.037922612,49.5166,9.14838023,2.657052681,1.703434113,1.559821223,1.694750817,5.391304348,29.65217391,3.73015356,76.74744181,15.72062507,6.14412549,5.173913043,24.95652174,6.1139308,79.98519669,17.1237971,6.885787174,0.217391305,4.69565217,-2.38377724,-3.23775488,-1.40317203,-0.741661684
AS_389,1.185515034,3.471141068,1009.321156,0.166599844,0.647030558,0.264833977,3.723910116,31.12221727,88.34467653,464.2768953,3.9418001,1.20622,1.725597391,0.124292734,16.045898,28.93430429,2.667711487,1.231619885,2.166018525,1.205364027,6.391304348,29.34782609,3.690025398,59.69425333,16.96104882,10.17188004,4.043478261,23.43478261,5.156892218,123.1256729,13.35118653,7.968489157,2.347826087,5.91304348,-1.46686682,-63.43141957,3.60986229,2.203390883
NA_371,1.27547911,1.336514235,1016.700976,0.03541332,-0.074706122,-0.007236876,1.268450477,49.37033,-117.9638435,466.4949413,4.9040298,3.55213,10.91019642,0.504964021,13,35.88422625,2.669776916,1.146128036,2.32938802,1.113943352,5.826086957,30.95652174,3.440431816,59.34204545,16.77939297,10.4309084,3.347826087,14.7826087,6.550426903,124.0482684,11.23274801,7.780017621,2.47826087,16.17391304,-3.109995087,-64.70622295,5.54664496,2.650890779
NA_377,0.140198095,-3.876486113,1014.431865,0.050159482,0.793727313,0.401446361,2.939715999,60.492625,-121.318625,474.8179696,5.4698801,1.70406,10.35668994,0.268274576,41,11.58092609,2.677440839,1.62324929,1.649432934,1.612783857,5.391304348,30.47826087,2.880752369,74.3305038,14.63428288,8.238753724,3.826086957,16.34782609,9.960363517,117.4219697,13.62916665,9.405357396,1.565217391,14.13043478,-7.079611148,-43.0914659,1.00511623,-1.166603672
AS_327,3.46000719,30.52113116,1008.104142,-0.237794791,-0.067177994,-0.106684245,1.769363213,21.63640313,83.79845371,481.2801061,0.566027,0.30948,22.49660219,0.315450347,18.773438,25.63622636,2.683299348,1.296082186,2.070315737,1.273543813,5.565217391,28.47826087,2.099961093,75.65110421,13.03945415,2.100325489,4.391304348,25.95652174,3.441475172,106.5054865,12.64289145,2.262551824,1.173913043,2.52173913,-1.341514079,-30.85438229,0.3965627,-0.162226335
AS_343,0.1081207,20.57001555,1015.549917,-0.058215145,0.032507817,-0.001153828,2.764414005,40.92519062,46.75774426,481.8118392,0.77151,0.816671,7.952469573,0.103330664,8.581055,56.148322,2.683777911,0.981413333,2.734605105,0.933540686,5.565217391,29.17391304,2.63085283,106.6327478,14.69908589,3.209300706,4.47826087,21.60869565,6.790560869,102.6775362,15.3290034,3.823114988,1.086956521,7.56521739,-4.159708039,3.9552116,-0.62991751,-0.613814282
NA_378,0.440148744,3.125037833,1015.349827,-0.136136369,0.122933951,-0.155964408,1.452857876,39.09657491,-120.0334802,484.1088089,4.5815601,3.5816901,0.261029952,0.256440439,251.77441,1.922787979,2.685839161,2.402733105,1.117826676,2.401011587,5.086956522,30.39130435,2.500737012,104.05663,12.96165172,7.846567845,3.608695652,16.04347826,5.225156283,123.7654762,11.24415513,5.086234865,1.47826087,14.34782609,-2.724419271,-19.7088462,1.71749659,2.76033298
SA_358,3.380932889,3.637973188,850.8927509,-0.357358392,-0.246702408,-0.576264639,1.833045792,-40.96984965,-71.50816579,508.9394752,16.8885994,3.2081001,1.199931554,0.631889302,147.75781,3.444416747,2.707518633,2.172479776,1.246280247,2.169550446,5.956521739,27.13043478,2.163227688,89.0624399,13.7712522,7.395684477,3.043478261,11.47826087,4.470790241,154.2191198,8.815295229,3.679150997,2.913043478,15.65217391,-2.307562553,-65.1566799,4.955956971,3.71653348
NA_363,0.915355565,0.135554168,1015.593303,-0.212471321,-0.012211615,-0.259965527,3.224941422,51.25670856,-99.77266727,509.9754821,0.289435,0.17189,19.380755,0.12832239,5,101.9950964,2.708400062,0.77815125,3.48055736,0.698970004,5.913043478,32.47826087,3.219361427,68.70419255,16.40808235,8.30773495,3.173913043,12.65217391,9.228554441,147.3217391,11.01879142,6.702202462,2.739130435,19.82608696,-6.009193014,-78.61754655,5.38929093,1.605532488
SA_335,2.154070289,2.737096665,998.4844126,-0.13919147,0.34924751,0.379901466,2.833527941,-54.5612143,-67.9386828,541.3718291,4.16747,2.1738501,1.293000249,0.166664256,49.035156,11.04048347,2.734297124,1.699275258,1.609096061,1.690507561,5.739130435,24.91304348,1.308832871,86.20420438,10.77472316,6.463732078,1.913043478,6.869565217,4.934799222,235.8143939,5.615567903,2.391455093,3.826086957,18.04347826,-3.625966351,-149.6101895,5.159155257,4.072276985
SA_296,4.821240686,26.3383574,1013.262487,-0.395545339,0.078988701,-0.172313061,3.286401803,-2.278520884,-54.27382291,548.5531839,0.714234,0.626447,12.39728521,0.31993253,3,182.8510613,2.740009728,0.602059991,4.551057648,0.477121255,6.260869565,25.34782609,1.435247128,91.43968262,11.87315983,1.978614261,3.565217391,20.2173913,1.009568076,173.2840829,6.858560576,1.119255269,2.695652174,5.13043479,0.425679052,-81.84440028,5.014599254,0.859358992
AS_319,0.961670289,18.95099791,1013.744465,-0.213721255,-0.186518005,-0.180059288,2.214772251,38.658125,39.5350625,550.7956837,0.0269415,0.195513,7.31554022,0.157096782,45,12.23990408,2.741778299,1.662757832,1.648934226,1.653212514,4.869565217,31.69565217,2.942889117,110.7625541,14.0062217,3.726958013,5,27.30434783,5.231597534,88.00741342,16.38665687,4.337673441,-0.130434783,4.39130434,-2.288708417,22.75514068,-2.38043517,-0.610715428
EU_306,1.620725568,2.491072204,1009.273461,0.3661004,0.505841827,0.112398024,3.146991012,68.4285825,30.989452,551.680961,0.008214,0.246914,2.613150212,0.374104876,15,36.77873073,2.742474504,1.204119983,2.277575776,1.176091259,5.52173913,28.82608696,3.220297432,89.88380858,15.22735442,8.672280416,4.347826087,20.52173913,7.490838217,106.8718821,15.45523226,8.954425311,1.173913043,8.30434783,-4.270540785,-16.98807352,-0.22787784,-0.282144895
NA_328,1.539605452,0.837179406,1006.275366,-0.198737899,1.078554027,0.077443713,2.668699924,58.62926433,-155.9014252,568.9902438,4.94032,2.2241299,2.533261718,0.148236775,5,113.7980488,2.755867422,0.77815125,3.541557532,0.698970004,4.869565217,30.56521739,2.786229606,117.3153817,14.10475362,8.285562506,3.47826087,15.86956522,6.498503206,142.310944,11.74226644,6.2046286,1.391304347,14.69565217,-3.7122736,-24.9955623,2.36248718,2.080933906
EU_310,2.193687466,4.338535239,1010.499351,0.299062229,0.1001617,0.053486443,3.40746792,65.06225,31.188125,570.5392317,1.35489,2.93226,10.21347451,0.378326918,10.7421875,53.11201575,2.757046047,1.069749011,2.5772831,1.031092729,5.304347826,29.04347826,3.396550052,83.79665286,15.09713223,8.339989107,4.347826087,19.7826087,7.051876452,95.98446712,15.0915323,7.867214746,0.956521739,9.26086956,-3.6553264,-12.18781426,0.00559993,0.472774361
OC_317,2.280418998,9.493132266,1015.72639,-0.690720107,0.387098031,-0.961334344,2.626737375,-38.79599092,175.8946679,585.4279712,12.6990004,2.2560999,3.873049112,0.479299789,90,6.504755236,2.768214677,1.959041392,1.413045527,1.954242509,5.086956522,27.34782609,1.354102327,95.7537037,10.36269538,3.241175939,3.304347826,12.2173913,4.56932506,129.2652174,9.436871261,2.674269174,1.782608696,15.13043479,-3.215222733,-33.5115137,0.925824119,0.566906765
SA_272,4.96337286,16.73688487,1014.207832,-0.021362818,0.105676032,0.196324147,3.88496836,-31.229976,-57.8262615,591.1408593,1.145,2.5095999,13.91059043,0.458291991,6,98.52347655,2.77242503,0.84509804,3.28059574,0.77815125,5.869565217,29,2.907132047,82.31943153,15.69171369,3.628759047,4.260869565,17.91304348,6.433478559,110.9284014,14.08924031,3.627487298,1.608695652,11.08695652,-3.526346512,-28.60896987,1.60247338,0.001271749
AS_307,0.774272913,1.042967579,938.9695164,0.158251954,-0.103787178,0.101154294,2.742007987,47.80887128,117.697738,596.1778684,0.761243,0.233021,33.27586997,-0.054168211,6,99.36297807,2.776103704,0.84509804,3.284948696,0.77815125,5.47826087,30.04347826,4.667519773,77.16452099,16.97833906,7.182677677,4.739130435,20.34782609,8.213042949,89.73321256,16.53227106,6.598450011,0.739130435,9.69565217,-3.545523176,-12.56869157,0.446068,0.584227666
AS_289,0.981266933,-2.530143883,604.4386973,-0.159716861,0.096506075,-0.126705779,2.871273965,34.90008768,97.69404749,615.130039,1.94603,0.954831,3.109615286,-0.011311274,17.708984,34.73547884,2.789672383,1.272050204,2.19305211,1.248193646,5.695652174,29,4.148447486,81.71348572,16.95053407,8.779699391,4.608695652,21.39130435,5.055665063,95.87123879,14.08132867,7.474933457,1.086956522,7.60869565,-0.907217577,-14.15775307,2.8692054,1.304765934
AS_235,3.890232496,17.89357955,1009.849263,-0.339647016,-0.70563226,-0.31998009,2.052264222,30.02301519,116.2973041,633.7136411,0.223333,0.158026,22.09307492,0.295930097,8,79.21420514,2.802577832,0.954242509,2.936966027,0.903089987,6.739130435,31.30434783,3.558334731,59.10847293,18.63958016,4.566683389,5.347826087,26.26086957,5.626489824,105.9813241,17.22469733,4.4490919,1.391304348,5.04347826,-2.068155093,-46.87285117,1.41488283,0.117591489
NA_284,1.267212522,-2.526326904,1015.395212,-0.147466826,0.164459447,-0.055351246,3.277236557,52.95525,-93.091,645.2997091,4.1223302,2.6796,13.17510071,0.424208888,21,30.72855758,2.81043396,1.342422681,2.093553693,1.322219295,6.130434783,31.91304348,3.39462004,73.50100069,16.77531905,7.861279618,3.782608696,16.26086957,9.439451012,121.7918367,13.76485479,7.928411685,2.347826087,15.65217391,-6.044830972,-48.29083601,3.01046426,-0.067132067
AS_275,5.189617093,14.42748462,1015.275021,-0.030451246,-0.269312357,-0.103711509,2.176973131,35.28487886,136.0888301,649.0233948,4.3466401,1.0463001,15.79242414,0.721728932,23.763672,27.31157856,2.812928987,1.393815043,2.018150831,1.375913549,5.826086957,26.65217391,2.606842147,75.25747067,14.26874402,3.670431481,3.173913043,13.04347826,3.904957154,166.2827694,9.392300816,2.447711845,2.652173914,13.60869565,-1.298115007,-91.02529873,4.876443204,1.222719636
AS_173,3.688952482,18.06035789,1009.7068,-0.161553844,-0.068853369,-0.097765812,2.538040995,29.23086467,112.8993078,669.0844797,0.714019,0.256157,33.02639759,0.336458321,6,111.51408,2.826129559,0.84509804,3.344144023,0.77815125,6.130434783,30.86956522,4.641312171,70.54411265,18.94185541,5.123134112,5.565217391,24.60869565,5.557472388,67.386057,17.60856156,4.488209779,0.565217392,6.26086957,-0.916160217,3.15805565,1.33329385,0.634924333
AS_226,2.614288239,15.0421144,1016.43995,-0.089940127,0.030395619,-0.000977459,2.295259242,32.83902478,119.3008886,695.8098562,0.505436,0.278858,15.39236241,0.030242955,6.7890625,102.4898292,2.843114285,0.891485189,3.18918847,0.831809807,6.173913043,30.2173913,3.358916702,63.94988707,16.98770235,4.741038954,4.826086957,20.34782609,5.077297304,80.886853,14.5741878,3.760047525,1.347826086,9.86956521,-1.718380602,-16.93696593,2.41351455,0.980991429
AS_186,0.382094952,9.317090932,980.3872274,0.073825233,-0.90661511,0.097741141,4.589201131,44.91271119,82.89722249,707.835632,0.156075,0.0684526,14.06290311,0.022342436,9.014648,78.52060691,2.850545541,1.000635689,2.848734631,0.954948773,4.47826087,32,5.40790298,122.3765306,15.91953518,6.741279798,4.913043478,25.52173913,6.651068153,77.62888199,16.97279519,6.7540459,-0.434782608,6.47826087,-1.243165173,44.74764861,-1.05326001,-0.012766102
AS_250,3.176729949,16.85899534,1012.975083,-0.174308214,-0.094571604,-0.138076097,2.350361865,31.57223005,117.5351344,754.8408474,0.623184,0.126389,18.83182974,0.084337715,7,107.8344068,2.878430359,0.903089987,3.187312892,0.84509804,5.826086957,30.08695652,3.80317455,81.56526915,16.99721205,4.643484085,5.347826087,22.60869565,5.325607145,72.61412338,16.63450212,4.291444661,0.47826087,7.47826087,-1.522432595,8.95114577,0.36270993,0.352039424
NA_241,0.011606963,-10.22216951,1015.952762,-0.057563813,0.161532516,-0.262555747,3.536687467,69.231138,-132.1588645,782.4919445,4.2463198,0.711841,11.08654047,0.076004948,25,31.29967778,2.894034536,1.414973348,2.045292613,1.397940009,4.043478261,22.60869565,2.68311285,116.7377847,10.1864311,5.357092897,4.217391304,20.04347826,10.48635371,108.0463078,15.74529542,8.298044409,-0.173913043,2.56521739,-7.80324086,8.6914769,-5.55886432,-2.940951512
EU_224,2.200310392,2.368469821,1009.791174,0.115716386,0.10802584,-0.101633343,3.149405392,67.415428,32.25216875,784.8772129,0.157428,1.3824,3.999663334,0.254098898,12,65.40643441,2.895354696,1.113943352,2.599193837,1.079181246,5.956521739,30.69565217,2.968172693,72.04962121,16.09284472,9.035253258,4,19.82608696,6.402851486,110.7797619,14.0017153,8.53148997,1.956521739,10.86956521,-3.434678793,-38.73014069,2.09112942,0.503763288
NA_242,3.063603642,3.898388403,1015.542864,-0.422595729,-0.144843159,-0.482558777,3.926789028,46.26304489,-79.76137648,789.0326923,3.92781,1.85908,33.8392959,0.256424686,4,197.2581731,2.897645063,0.698970004,4.145592866,0.602059991,5.695652174,31.47826087,3.164184449,79.52337819,15.90551335,8.076210895,3.652173913,16.34782609,6.465176996,130.5776644,12.33173188,6.223630047,2.043478261,15.13043478,-3.300992547,-51.05428621,3.57378147,1.852580848
NA_229,1.394246471,-2.667660055,1015.215962,-0.348107803,0.174220731,-0.205853638,3.759934951,53.69075,-94.337,803.188613,8.3840599,1.8834701,10.26815125,0.283606084,21,38.24707681,2.905357919,1.342422681,2.164264625,1.322219295,5.695652174,31.47826087,3.149104794,70.00434704,15.75326798,7.437848564,3.652173913,16.39130435,9.164421037,119.7954649,13.34851317,7.693344919,2.043478261,15.08695652,-6.015316243,-49.79111786,2.40475481,-0.255496355
SA_225,4.358385847,9.746126003,1017.489007,-0.627317812,0.068314415,-0.979312775,3.250795892,-41.14516332,-72.81061339,823.3053791,12.0028,1.82778,0.390297082,0.162051758,152.14941,5.411163797,2.916088134,2.185115328,1.334523673,2.182270273,5.739130435,26.60869565,1.434429187,112.3797635,11.42015933,3.543150551,3.130434783,11.73913043,3.487156501,140.057684,8.170125102,2.259646268,2.608695652,14.86956522,-2.052727314,-27.6779205,3.250034228,1.283504283
AS_219,0.459035417,5.46313226,964.5706543,-0.217949872,-0.265490743,-0.221810225,2.706594438,47.25585354,87.28959448,852.2480024,1.87739,0.302284,5.350997855,-0.049996855,8,106.5310003,2.93107528,0.954242509,3.071625138,0.903089987,5.652173913,30.69565217,4.818252294,68.81804693,17.48569917,7.592578036,4.869565217,21.7826087,6.651651428,82.47030083,16.21459165,6.681707194,0.782608696,8.91304347,-1.833399134,-13.6522539,1.27110752,0.910870842
